nu,u_0,u_1,u_2,u_3,u_4,u_5,u_6,u_7,u_8,u_9,u_10,u_11,u_12,u_13,u_14,u_15,u_16,u_17,u_18,u_19,u_20,u_21,u_22,u_23,u_24
0.461,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.419189129,0.6387819988,-0.07203508088,-0.2230657638,1.523188312,1.687620138,0.9036177751,0.2242469634,0,1.300122548,1.424988726,0.6509150165,-0.04894387395,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.463,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.41930139,0.6388818355,-0.07198126652,-0.2230657638,1.523188312,1.687780783,0.9037794,0.2243306366,0,1.300122548,1.42510765,0.6510065318,-0.0489503474,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.465,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.419413017,0.6389810667,-0.0719278205,-0.2230657638,1.523188312,1.687940427,0.9039398969,0.2244136253,0,1.300122548,1.425225738,0.6510972713,-0.04895692925,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.467,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.419524015,0.6390796975,-0.07187473931,-0.2230657638,1.523188312,1.68809908,0.9040992771,0.2244959371,0,1.300122548,1.425342997,0.6511872442,-0.04896361695,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.469,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.419634388,0.6391777331,-0.07182201948,-0.2230657638,1.523188312,1.68825675,0.9042575516,0.2245775797,0,1.300122548,1.425459437,0.6512764593,-0.048970408,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.471,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.419744143,0.6392751784,-0.07176965759,-0.2230657638,1.523188312,1.688413445,0.9044147313,0.2246585606,0,1.300122548,1.425575065,0.6513649255,-0.04897729996,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.473,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.419853284,0.6393720384,-0.07171765027,-0.2230657638,1.523188312,1.688569176,0.9045708269,0.2247388874,0,1.300122548,1.42568989,0.6514526515,-0.04898429043,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.475,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.419961815,0.6394683181,-0.07166599417,-0.2230657638,1.523188312,1.688723949,0.9047258492,0.2248185672,0,1.300122548,1.425803919,0.6515396458,-0.04899137707,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.477,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.420069742,0.6395640223,-0.07161468598,-0.2230657638,1.523188312,1.688877774,0.9048798085,0.2248976074,0,1.300122548,1.425917162,0.6516259168,-0.04899855758,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.479,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.42017707,0.639659156,-0.07156372245,-0.2230657638,1.523188312,1.689030658,0.9050327153,0.2249760151,0,1.300122548,1.426029624,0.6517114729,-0.04900582971,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.481,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.420283803,0.6397537238,-0.07151310033,-0.2230657638,1.523188312,1.689182611,0.9051845799,0.2250537972,0,1.300122548,1.426141316,0.6517963222,-0.04901319124,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.483,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.420389946,0.6398477306,-0.07146281645,-0.2230657638,1.523188312,1.68933364,0.9053354122,0.2251309608,0,1.300122548,1.426252243,0.6518804728,-0.04902064002,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.485,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.420495504,0.639941181,-0.07141286763,-0.2230657638,1.523188312,1.689483754,0.9054852225,0.2252075126,0,1.300122548,1.426362413,0.6519639327,-0.04902817393,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.487,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.420600481,0.6400340796,-0.07136325078,-0.2230657638,1.523188312,1.68963296,0.9056340204,0.2252834595,0,1.300122548,1.426471835,0.6520467098,-0.04903579089,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.489,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.420704882,0.640126431,-0.07131396281,-0.2230657638,1.523188312,1.689781266,0.9057818158,0.225358808,0,1.300122548,1.426580515,0.6521288116,-0.04904348885,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.491,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.420808712,0.6402182398,-0.07126500066,-0.2230657638,1.523188312,1.689928681,0.9059286183,0.2254335647,0,1.300122548,1.42668846,0.652210246,-0.04905126584,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.493,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.420911974,0.6403095105,-0.07121636132,-0.2230657638,1.523188312,1.690075211,0.9060744374,0.225507736,0,1.300122548,1.426795678,0.6522910203,-0.04905911988,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.495,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.421014674,0.6404002475,-0.07116804183,-0.2230657638,1.523188312,1.690220865,0.9062192825,0.2255813284,0,1.300122548,1.426902176,0.6523711419,-0.04906704908,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.497,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.421116816,0.6404904552,-0.07112003923,-0.2230657638,1.523188312,1.69036565,0.906363163,0.2256543482,0,1.300122548,1.42700796,0.6524506183,-0.04907505154,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.499,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.421218403,0.6405801381,-0.07107235062,-0.2230657638,1.523188312,1.690509574,0.9065060879,0.2257268014,0,1.300122548,1.427113039,0.6525294565,-0.04908312543,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.501,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.421319441,0.6406693003,-0.07102497311,-0.2230657638,1.523188312,1.690652643,0.9066480663,0.2257986943,0,1.300122548,1.427217417,0.6526076638,-0.04909126894,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.503,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.421419934,0.6407579463,-0.07097790387,-0.2230657638,1.523188312,1.690794866,0.9067891073,0.2258700329,0,1.300122548,1.427321103,0.652685247,-0.04909948031,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.505,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.421519886,0.6408460801,-0.07093114007,-0.2230657638,1.523188312,1.690936249,0.9069292195,0.2259408231,0,1.300122548,1.427424103,0.6527622131,-0.0491077578,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.507,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.421619301,0.6409337061,-0.07088467895,-0.2230657638,1.523188312,1.6910768,0.9070684119,0.2260110709,0,1.300122548,1.427526424,0.6528385688,-0.04911609971,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.509,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.421718183,0.6410208283,-0.07083851775,-0.2230657638,1.523188312,1.691216526,0.9072066929,0.2260807819,0,1.300122548,1.427628071,0.652914321,-0.04912450438,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.511,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.421816536,0.6411074508,-0.07079265375,-0.2230657638,1.523188312,1.691355433,0.9073440712,0.226149962,0,1.300122548,1.427729052,0.6529894762,-0.04913297018,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.513,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.421914365,0.6411935777,-0.07074708427,-0.2230657638,1.523188312,1.691493529,0.9074805552,0.2262186167,0,1.300122548,1.427829372,0.6530640409,-0.0491414955,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.515,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.422011674,0.6412792131,-0.07070180665,-0.2230657638,1.523188312,1.691630821,0.9076161532,0.2262867516,0,1.300122548,1.427929039,0.6531380216,-0.04915007879,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.517,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.422108465,0.6413643609,-0.07065681826,-0.2230657638,1.523188312,1.691767315,0.9077508734,0.2263543723,0,1.300122548,1.428028057,0.6532114246,-0.04915871849,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.519,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.422204745,0.641449025,-0.0706121165,-0.2230657638,1.523188312,1.691903017,0.907884724,0.2264214841,0,1.300122548,1.428126434,0.6532842562,-0.04916741312,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.521,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.422300515,0.6415332094,-0.0705676988,-0.2230657638,1.523188312,1.692037936,0.9080177129,0.2264880923,0,1.300122548,1.428224175,0.6533565225,-0.04917616118,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.523,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.422395781,0.6416169178,-0.07052356263,-0.2230657638,1.523188312,1.692172077,0.9081498483,0.2265542023,0,1.300122548,1.428321286,0.6534282297,-0.04918496123,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.525,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.422490546,0.6417001542,-0.07047970547,-0.2230657638,1.523188312,1.692305446,0.9082811378,0.2266198193,0,1.300122548,1.428417773,0.6534993838,-0.04919381185,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.527,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.422584813,0.6417829223,-0.07043612484,-0.2230657638,1.523188312,1.69243805,0.9084115893,0.2266849483,0,1.300122548,1.428513642,0.6535699906,-0.04920271166,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.529,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.422678587,0.6418652259,-0.07039281829,-0.2230657638,1.523188312,1.692569896,0.9085412104,0.2267495945,0,1.300122548,1.428608898,0.6536400561,-0.04921165928,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.531,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.422771872,0.6419470686,-0.07034978337,-0.2230657638,1.523188312,1.69270099,0.9086700087,0.2268137628,0,1.300122548,1.428703548,0.653709586,-0.04922065338,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.533,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.42286467,0.6420284541,-0.0703070177,-0.2230657638,1.523188312,1.692831337,0.9087979917,0.2268774583,0,1.300122548,1.428797597,0.653778586,-0.04922969265,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.535,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.422956986,0.6421093862,-0.07026451889,-0.2230657638,1.523188312,1.692960945,0.9089251668,0.2269406857,0,1.300122548,1.42889105,0.6538470617,-0.0492387758,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.537,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.423048824,0.6421898682,-0.07022228459,-0.2230657638,1.523188312,1.693089819,0.9090515413,0.2270034499,0,1.300122548,1.428983913,0.6539150187,-0.04924790158,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.539,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.423140186,0.642269904,-0.07018031249,-0.2230657638,1.523188312,1.693217965,0.9091771225,0.2270657556,0,1.300122548,1.429076192,0.6539824623,-0.04925706875,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.541,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.423231076,0.6423494968,-0.07013860028,-0.2230657638,1.523188312,1.693345389,0.9093019174,0.2271276075,0,1.300122548,1.429167891,0.6540493981,-0.0492662761,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.543,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.423321499,0.6424286503,-0.07009714569,-0.2230657638,1.523188312,1.693472097,0.9094259332,0.2271890102,0,1.300122548,1.429259016,0.6541158313,-0.04927552245,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.545,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.423411457,0.642507368,-0.07005594648,-0.2230657638,1.523188312,1.693598095,0.9095491769,0.2272499684,0,1.300122548,1.429349572,0.6541817672,-0.04928480662,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.547,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.423500953,0.6425856531,-0.07001500041,-0.2230657638,1.523188312,1.693723389,0.9096716552,0.2273104864,0,1.300122548,1.429439564,0.654247211,-0.04929412748,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.549,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.423589992,0.6426635092,-0.0699743053,-0.2230657638,1.523188312,1.693847984,0.9097933752,0.2273705688,0,1.300122548,1.429528998,0.6543121677,-0.0493034839,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.551,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.423678577,0.6427409395,-0.06993385896,-0.2230657638,1.523188312,1.693971886,0.9099143435,0.2274302199,0,1.300122548,1.429617879,0.6543766424,-0.04931287481,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.553,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.423766711,0.6428179475,-0.06989365924,-0.2230657638,1.523188312,1.694095101,0.9100345668,0.2274894442,0,1.300122548,1.42970621,0.6544406402,-0.04932229911,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.555,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.423854397,0.6428945363,-0.06985370402,-0.2230657638,1.523188312,1.694217634,0.9101540516,0.2275482457,0,1.300122548,1.429793998,0.6545041659,-0.04933175575,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.557,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.423941638,0.6429707093,-0.06981399119,-0.2230657638,1.523188312,1.69433949,0.9102728046,0.2276066289,0,1.300122548,1.429881247,0.6545672244,-0.04934124371,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.559,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.424028439,0.6430464697,-0.06977451867,-0.2230657638,1.523188312,1.694460676,0.9103908321,0.2276645978,0,1.300122548,1.429967962,0.6546298204,-0.04935076196,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.561,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.424114801,0.6431218206,-0.0697352844,-0.2230657638,1.523188312,1.694581196,0.9105081406,0.2277221566,0,1.300122548,1.430054148,0.6546919587,-0.04936030952,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.563,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.424200729,0.6431967653,-0.06969628633,-0.2230657638,1.523188312,1.694701056,0.9106247362,0.2277793094,0,1.300122548,1.43013981,0.654753644,-0.04936988542,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.565,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.424286226,0.6432713068,-0.06965752247,-0.2230657638,1.523188312,1.694820261,0.9107406254,0.2278360601,0,1.300122548,1.430224951,0.6548148809,-0.04937948868,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.567,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.424371293,0.6433454483,-0.0696189908,-0.2230657638,1.523188312,1.694938816,0.9108558142,0.2278924128,0,1.300122548,1.430309577,0.6548756738,-0.04938911839,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.569,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.424455936,0.6434191929,-0.06958068936,-0.2230657638,1.523188312,1.695056726,0.9109703087,0.2279483713,0,1.300122548,1.430393692,0.6549360274,-0.04939877362,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.571,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.424540157,0.6434925435,-0.0695426162,-0.2230657638,1.523188312,1.695173997,0.9110841149,0.2280039395,0,1.300122548,1.430477301,0.6549959459,-0.04940845348,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.573,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.424623958,0.6435655033,-0.06950476938,-0.2230657638,1.523188312,1.695290633,0.9111972389,0.2280591213,0,1.300122548,1.430560408,0.6550554339,-0.04941815707,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.575,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.424707343,0.6436380751,-0.069467147,-0.2230657638,1.523188312,1.69540664,0.9113096864,0.2281139204,0,1.300122548,1.430643018,0.6551144956,-0.04942788354,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.577,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.424790315,0.643710262,-0.06942974716,-0.2230657638,1.523188312,1.695522022,0.9114214634,0.2281683405,0,1.300122548,1.430725134,0.6551731353,-0.04943763204,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.579,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.424872877,0.6437820668,-0.069392568,-0.2230657638,1.523188312,1.695636785,0.9115325755,0.2282223854,0,1.300122548,1.430806762,0.6552313572,-0.04944740173,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
